mac_fill,flood_pressure,avg_age
0.3,0.0,0.0022
0.3,0.0,0.0022
0.3,0.0,0.0017
0.3,0.0,0.0017
0.3,0.0,0.0
0.3,0.0,0.0006
0.3,0.0,0.0011
0.3,0.0,0.0056
0.4,0.25,0.0
0.4,0.0,0.0
0.4,0.0,0.0
0.4,0.0,0.0
0.4,0.0,0.0
0.4,0.0,0.0
0.4,0.0,0.0
0.4,0.0,0.0
0.4,0.0,0.0
0.5,0.2,0.0067
0.5,0.0,0.0167
0.5,0.0,0.0267
0.5,0.0,0.0367
0.4,0.0,0.0375
0.4,0.0,0.0458
0.4,0.0,0.0542
0.4,0.0,0.0625
0.4,0.0,0.0708
0.4,0.0,0.0079
