mac_fill,flood_pressure,avg_age
0.9,0.0,0.0072
0.8,0.0,0.0077
0.9,0.0,0.0056
0.8,0.0,0.0054
1.1,0.273,0.0045
1.0,0.0,0.0053
0.9,0.0,0.0059
0.8,0.0,0.0063
0.8,0.0,0.0625
0.6,0.0,0.0167
0.6,0.0,0.0278
0.6,0.0,0.0333
0.8,0.0,0.0292
1.0,0.0,0.015
0.9,0.0,0.0204
0.9,0.0,0.0333
